loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2025-05-14T21:30:38.948+09:00,1,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225838.943506,-0.5039405822753906,-11.04530715942383,-10.43555450439453,105.5270233154297,113.4956359863281,13.58707904815674,66880.1474035,0.306488037109375,-0.373748779296875,-0.86029052734375,66880.11872150001,0.5603370666503906,0.2056487649679184,0.0022498385515064,66880.1481335,52.96188354492188,-60.47984313964844,-128.2999114990234,66880.0875445,-0.004317489090888979,0.3781967192354487,0.3363275945356707,0.2475303411483765,-0.0988156646490097,0.06966253370046616,0.007475852966308594,0.003514975309371948,-0.1124817132949829,XArbitraryCorrectedZVertical,0.1647884414186887,0.1849664895983505,0.02937111531516891,0.9683850602766021,0.3485575318336487,-0.3300226628780365,-0.8772643208503723,-0.4979019165039062,-10.65081024169922,-10.94747161865234,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:38.963+09:00,2,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225838.943506,-0.5039405822753906,-11.04530715942383,-10.43555450439453,105.5270233154297,113.4956359863281,13.58707904815674,66880.1810735,0.4328460693359375,-0.359527587890625,-0.772247314453125,66880.1523915,0.2434997409582138,0.3926261067390442,-0.1420735120773315,66880.17845250001,53.32644653320312,-60.52156066894531,-127.7179870605469,66880.1474035,-0.01501325604614774,0.3923345486068653,0.3595592577764916,0.2846508622169495,0.3878349661827087,-0.1294465959072113,-0.04289382696151733,-0.02092590928077698,0.01332157850265503,XArbitraryCorrectedZVertical,0.1768178637738955,0.1904482551623785,0.02760776154834989,0.9652475222496862,0.3578963279724121,-0.3518617153167725,-0.8649297952651978,-0.7012863159179688,-10.88588333129883,-10.65167999267578,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:38.998+09:00,3,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225838.983264,-0.3181419372558594,-11.04513549804688,-10.15702819824219,105.7328948974609,113.7015075683594,13.58727169036865,66880.21474350001,0.40142822265625,-0.354736328125,-0.7974090576171875,66880.1860615,0.1085318028926849,0.02825001440942287,-0.07044380903244019,66880.2087705,53.25706481933594,-60.73318481445312,-127.6822662353516,66880.20726150001,-0.02452187888540497,0.403686625358217,0.3652370809089808,0.1621741056442261,-0.2207419127225876,-0.0876409038901329,0.02853047847747803,-0.02037760615348816,0.07423126697540283,XArbitraryCorrectedZVertical,0.1803220702727619,0.1949457363111769,0.02459267058417282,0.9637818440030675,0.3669011294841766,-0.3571707606315613,-0.8589602112770081,-0.3645973205566406,-11.13845825195312,-10.10140228271484,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:39.033+09:00,4,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225839.023089,-0.2636604309082031,-11.21147537231445,-9.961967468261719,106.1579055786133,114.1265182495117,13.58745384216309,66880.24841450001,0.4668731689453125,-0.29656982421875,-0.8874053955078125,66880.2197325,0.3942173421382904,-0.3464719355106354,-0.08606643974781036,66880.23909450001,53.39773559570312,-60.75537109375,-127.5202026367188,66880.20726150001,-0.02452187888540497,0.403686625358217,0.3652370809089808,0.1621741056442261,-0.2207419127225876,-0.0876409038901329,0.02853047847747803,-0.02037760615348816,0.07423126697540283,XArbitraryCorrectedZVertical,0.1803220702727619,0.1949457363111769,0.02459267058417282,0.9637818440030675,0.3669011294841766,-0.3571707606315613,-0.8589602112770081,-0.3645973205566406,-11.13845825195312,-10.10140228271484,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:39.068+09:00,5,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225839.063032,-0.8452682495117188,-11.57983016967773,-9.685226440429688,106.1261138916016,114.0947265625,13.58763980865479,66880.28208450001,0.424774169921875,-0.3107147216796875,-0.886810302734375,66880.25340250001,0.868884265422821,-0.6453015208244324,0.2580022513866425,66880.2694185,52.90203857421875,-61.10896301269531,-127.4912719726562,66880.26712050001,-0.03382201014645914,0.3772405079943115,0.4025244154626662,0.9903022050857544,-0.6025892496109009,0.4154393970966339,0.1172002255916595,0.1223939657211304,-0.04668939113616943,XArbitraryCorrectedZVertical,0.1994392845320603,0.1803722553387173,0.02120280512635856,0.962933268082064,0.3389155566692352,-0.3917422294616699,-0.8553796410560608,-0.7075347900390625,-11.50221633911133,-9.863052368164062,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:39.098+09:00,6,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225839.082873,-0.9541778564453125,-11.69549560546875,-9.383071899414062,105.7201614379883,113.6887741088867,13.58773326873779,66880.3157545,0.2796173095703125,-0.4768829345703125,-0.8314361572265625,66880.28707250001,0.8495731353759766,-0.332712709903717,0.5702807903289795,66880.29974250001,52.66117858886719,-61.23187255859375,-126.9690551757812,66880.26712050001,-0.03382201014645914,0.3772405079943115,0.4025244154626662,0.9903022050857544,-0.6025892496109009,0.4154393970966339,0.1172002255916595,0.1223939657211304,-0.04668939113616943,XArbitraryCorrectedZVertical,0.1994392845320603,0.1803722553387173,0.02120280512635856,0.962933268082064,0.3389155566692352,-0.3917422294616699,-0.8553796410560608,-0.7075347900390625,-11.50221633911133,-9.863052368164062,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:39.133+09:00,7,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225839.122811,-1.096885681152344,-11.8078727722168,-9.295951843261719,104.4319915771484,112.4006042480469,13.58792018890381,66880.3494255,0.2570648193359375,-0.514068603515625,-0.845306396484375,66880.32074350001,-0.02696477249264717,0.2136467695236206,0.529212474822998,66880.33006950001,52.52787780761719,-61.34494018554688,-126.9144287109375,66880.3269785,-0.01158227544988602,0.3578569227689913,0.4438006507870721,-0.1063014566898346,0.2812351882457733,0.4737080931663513,-0.05605152249336243,-0.08567026257514954,-0.00738900899887085,XArbitraryCorrectedZVertical,0.2175718674878696,0.1723543672647648,0.03360987279122678,0.9601181753920496,0.3163360059261322,-0.429375022649765,-0.8459129333496094,-1.096885681152344,-11.8078727722168,-9.295951843261719,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:39.168+09:00,8,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225839.162868,-1.172157287597656,-11.62955474853516,-9.308746337890625,104.0914916992188,112.0601043701172,13.58810710906982,66880.3830955,0.289306640625,-0.4832305908203125,-0.790771484375,66880.3544135,0.05141658708453178,0.01045770104974508,0.184592217206955,66880.3603955,52.58699035644531,-61.34068298339844,-126.9502410888672,66880.3269785,-0.01158227544988602,0.3578569227689913,0.4438006507870721,-0.1063014566898346,0.2812351882457733,0.4737080931663513,-0.05605152249336243,-0.08567026257514954,-0.00738900899887085,XArbitraryCorrectedZVertical,0.2175718674878696,0.1723543672647648,0.03360987279122678,0.9601181753920496,0.3163360059261322,-0.429375022649765,-0.8459129333496094,-1.096885681152344,-11.8078727722168,-9.295951843261719,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:39.203+09:00,9,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225839.182781,-1.403598785400391,-11.73221206665039,-9.074478149414062,104.3388900756836,112.307502746582,13.5881986618042,66880.4167665,0.3918609619140625,-0.3330535888671875,-0.8380126953125,66880.3880835,0.4448917210102081,-0.772879421710968,0.0262217503041029,66880.39072350001,52.22087097167969,-61.30972290039062,-126.5944519042969,66880.38683650001,-0.001587874807295451,0.3460947686830746,0.4544707444825091,0.4396430552005768,-0.7647208571434021,0.0329444631934166,-0.004652589559555054,-0.02282053232192993,0.04254376888275146,XArbitraryCorrectedZVertical,0.2220532244934112,0.1675823915693446,0.03802867782646308,0.9597720773683837,0.3047930300235748,-0.4389868378639221,-0.8452169895172119,-1.358345031738281,-11.67761993408203,-9.29107666015625,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
2025-05-14T21:30:39.234+09:00,10,1747225837.974268,35.65701479262417,139.7010428478721,27.62572,-1,-1,-1,-1,30,24.22405316691533,-9999,1747225839.222611,-1.822273254394531,-12.00132369995117,-8.9862060546875,104.6306991577148,112.5993118286133,13.58838081359863,66880.4504365,0.172088623046875,-0.537109375,-0.649688720703125,66880.4217545,0.4153308868408203,-1.189173340797424,0.2628486752510071,66880.4210495,51.99725341796875,-61.5068359375,-126.8545074462891,66880.38683650001,-0.001587874807295451,0.3460947686830746,0.4544707444825091,0.4396430552005768,-0.7647208571434021,0.0329444631934166,-0.004652589559555054,-0.02282053232192993,0.04254376888275146,XArbitraryCorrectedZVertical,0.2220532244934112,0.1675823915693446,0.03802867782646308,0.9597720773683837,0.3047930300235748,-0.4389868378639221,-0.8452169895172119,-1.358345031738281,-11.67761993408203,-9.29107666015625,-1,2,66863.36956454167,walking,2,2025-05-14T21:30:22.152+09:00,null,0,0,0,0,0,0,0,null,66878.279775,0,-0.2430935,101.6868,1747225838.947632,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747225838.918107,1,0.45,0
