loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2025-05-12T18:45:48.660+09:00,3332,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043148.649726,-18.54308700561523,2.094150543212891,-2.558753967285156,267.8507080078125,275.8078002929688,39.55438995361328,92192.21184566668,-0.93975830078125,-0.3264007568359375,0.0603179931640625,92192.15324866667,0.06037359684705734,0.07819067686796188,0.03353558853268623,92192.19449566667,42.47682189941406,-29.0487060546875,-124.9438018798828,92192.19439066667,2.614680932810817,-1.623639740359625,0.3786879599746175,-0.005682372953742743,0.008284125477075577,0.03883098810911179,0.0006074309349060059,0.04475048184394836,0.03519762307405472,XArbitraryCorrectedZVertical,0.7217178782960667,-0.06051136702016614,0.6169972469795468,0.3078574138305925,-0.9278536438941956,-0.3697017133235931,0.04907664284110069,-18.54308700561523,2.094150543212891,-2.558753967285156,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:48.719+09:00,3333,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043148.709718,-19.02713394165039,2.543998718261719,-2.604278564453125,268.2135620117188,276.170654296875,39.55535125732422,92192.27169066668,-0.93292236328125,-0.34954833984375,0.0535736083984375,92192.21309266667,-0.07375650852918625,-0.02387550473213196,0.0386083796620369,92192.25513766667,41.91792297363281,-28.53543090820312,-124.9933471679688,92192.25423566667,2.607453312201441,-1.62368658263029,0.3767422764977927,-0.1768250465393066,-0.110435277223587,0.02126234397292137,-0.002538800239562988,0.008930176496505737,0.01013755053281784,XArbitraryCorrectedZVertical,0.7214631932279166,-0.06379556293497383,0.6161678231268379,0.3094480247781998,-0.92856764793396,-0.3678931593894958,0.04915802553296089,-19.02713394165039,2.543998718261719,-2.604278564453125,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:48.779+09:00,3334,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043148.769392,-19.30023956298828,2.949289321899414,-2.753379821777344,268.9792175292969,276.9363098144531,39.55630493164062,92192.33153466668,-0.9160919189453125,-0.364654541015625,0.0236968994140625,92192.27293766667,-0.1985583603382111,-0.1348422318696976,0.01375549286603928,92192.31578166668,41.67958068847656,-28.15328979492188,-125.1226043701172,92192.31407966667,2.594559032762418,-1.626824272748937,0.3759873118174732,-0.1834343671798706,-0.1479472517967224,0.02681654319167137,0.02715098857879639,0.01034903526306152,-0.003930095583200455,XArbitraryCorrectedZVertical,0.7219801272493345,-0.06919636471766548,0.613147592951389,0.3130600161026917,-0.9286859631538391,-0.3671910464763641,0.05208688229322433,-19.30023956298828,2.949289321899414,-2.753379821777344,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:48.839+09:00,3335,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043148.829124,-21.51038360595703,-0.6106529235839844,-3.92633056640625,269.5123596191406,277.4694519042969,38.27638244628906,92192.39137966667,-0.8996124267578125,-0.34698486328125,0.0338287353515625,92192.33278166667,-0.1643175631761551,-0.1301627904176712,0.01852468214929104,92192.37642466667,41.01358032226562,-27.75164794921875,-124.9628448486328,92192.37392366667,2.584512777693135,-1.629511366978892,0.3749341854700778,-0.09086060523986816,-0.06913177669048309,0.03014158830046654,0.0132787823677063,0.003204703330993652,-0.02715433388948441,XArbitraryCorrectedZVertical,0.7224156186350179,-0.07360761982766025,0.6107655028904895,0.3156945015351154,-0.9289281368255615,-0.3662112951278687,0.05460481718182564,-21.51038360595703,-0.6106529235839844,-3.92633056640625,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:48.899+09:00,3336,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043148.888974,-22.072265625,-0.4390735626220703,-3.956832885742188,269.4234619140625,277.3805541992188,38.27737045288086,92192.45122366668,-0.9384307861328125,-0.374847412109375,0.0294189453125,92192.39262666667,-0.0347135066986084,-0.05183416977524757,0.05953842774033546,92192.43706766667,40.48472595214844,-27.59548950195312,-124.9278259277344,92192.43376866667,2.581798302771634,-1.630962126523296,0.3710543520664006,0.01319744065403938,-0.04602654650807381,0.06882874667644501,0.0232921838760376,-0.01472112536430359,-0.02512311190366745,XArbitraryCorrectedZVertical,0.7226482639383829,-0.07614594184398697,0.6104328813473189,0.3152032794851945,-0.9302594065666199,-0.3625982403755188,0.05603743717074394,-22.09224319458008,-0.4463672637939453,-4.019828796386719,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:48.959+09:00,3337,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043148.948865,-21.95174407958984,-0.4922924041748047,-3.621482849121094,268.9294128417969,276.8865051269531,38.27835845947266,92192.51106766667,-0.9293975830078125,-0.343902587890625,0.047943115234375,92192.45247066667,0.03634895384311676,-0.0113594476133585,0.08036062121391296,92192.49771066668,40.56793212890625,-27.75956726074219,-124.6643676757812,92192.49361266667,2.584255234178132,-1.629861693564164,0.3661721234524113,0.09487449377775192,0.04206741601228714,0.07449724525213242,-0.002966821193695068,-0.0001255571842193604,-0.005572330206632614,XArbitraryCorrectedZVertical,0.7222652637632805,-0.076757148353258,0.6119924107339951,0.312899958362299,-0.9320763349533081,-0.3580439686775208,0.05511754378676414,-21.87792205810547,-0.2209300994873047,-3.503761291503906,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:49.018+09:00,3338,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043149.008675,-22.28174209594727,-0.7965202331542969,-3.71258544921875,267.9679870605469,275.9250793457031,38.27934646606445,92192.57091266668,-0.914306640625,-0.31207275390625,0.05377197265625,92192.51231466667,0.1210108399391174,0.05660255998373032,0.0589543953537941,92192.55835166667,40.22337341308594,-27.94950866699219,-124.6934051513672,92192.55345766667,2.593117813395633,-1.628882431266247,0.3599608713945763,0.1904405206441879,0.07087200880050659,0.1639898121356964,0.00946652889251709,0.05983340740203857,-0.006664387881755829,XArbitraryCorrectedZVertical,0.7221227584853858,-0.07553241266870926,0.6146989630633743,0.3081865229477896,-0.9343323707580566,-0.3522376120090485,0.05433284863829613,-22.17132186889648,-0.8124256134033203,-3.750892639160156,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:49.078+09:00,3339,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043149.068516,-22.75888061523438,-1.009334564208984,-3.949623107910156,266.4912414550781,274.4483337402344,38.28037643432617,92192.63075666667,-0.914337158203125,-0.292816162109375,0.034912109375,92192.57215966667,0.1851014047861099,0.0872504860162735,0.2028399258852005,92192.61899366668,39.75079345703125,-28.17913818359375,-124.9183197021484,92192.61330166667,2.604058529439914,-1.628041660714098,0.3464785491733736,0.1448939889669418,0.09749139100313187,0.2574853301048279,0.01963061094284058,0.0315890908241272,-0.01295101642608643,XArbitraryCorrectedZVertical,0.721886244346736,-0.07607427795037047,0.6187444144022715,0.3004135387852592,-0.9390336275100708,-0.3395877480506897,0.05381409078836441,-22.659912109375,-0.9829730987548828,-4.018394470214844,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:49.138+09:00,3340,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043149.128358,-21.14104461669922,-3.544292449951172,-4.453193664550781,264.9507141113281,272.9078063964844,36.54624938964844,92192.69060166668,-0.926300048828125,-0.249481201171875,0.0184478759765625,92192.63200366667,0.09754227101802826,0.1508640795946121,0.2965861260890961,92192.67963666667,39.27728271484375,-27.6767578125,-124.55419921875,92192.67314666667,2.608739563807513,-1.620766699464309,0.3276092478420135,-0.003902963828295469,0.214719220995903,0.3416454195976257,-0.004028797149658203,0.03155818581581116,-0.008184671401977539,XArbitraryCorrectedZVertical,0.7192226503140862,-0.07978262815489713,0.624894670524213,0.2930190183767198,-0.9456324577331543,-0.3217803537845612,0.04729297757148743,-21.06499862670898,-3.610885620117188,-4.536956787109375,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
2025-05-12T18:45:49.198+09:00,3341,1747043145.428116,35.61794100417251,139.691847669704,24.16172,0.03330234,33.33,-1,-1,4.855890956426955,21.57115013087428,-9999,1747043149.188182,-23.83818054199219,-4.759309768676758,-2.467086791992188,263.3865356445312,271.3436279296875,35.1873779296875,92192.75044566668,-0.680816650390625,-0.0329742431640625,0.0581207275390625,92192.69184866667,-0.0126420259475708,0.1858976930379868,0.3651982247829437,92192.74027766667,38.37884521484375,-26.59422302246094,-124.7567291259766,92192.73299066667,2.60780671227242,-1.610400835273712,0.3039310714517854,-0.0149100748822093,0.1847061961889267,0.3930769264698029,0.003437519073486328,0.04434484243392944,-0.01733267679810524,XArbitraryCorrectedZVertical,0.7150953808225522,-0.08676590601480159,0.6319444025584317,0.2859309945576993,-0.9534191489219666,-0.2992734014987946,0.03777945041656494,-21.89313125610352,-2.61400032043457,-4.508506774902344,-1,2,92187.267190125,unknown,2,2025-05-12T18:45:43.715+09:00,null,0,0,0,0,0,0,0,null,92189.273649,0,0.6605797,100.6595,1747043010.985523,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1747043010.963359,1,0.7,0
